c = 720537.833271 
Psi_rr = -0.000021, Psi_rz = 0.000027, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000062, Psi_r = -0.000734, dr = 34.255004, dz = 54.797804
Psi_rr = 0.000016, Psi_rz = -0.000074, D = 0.000000, Psi_zz = 0.001272, Psi_z = -0.002018, Psi_r = -0.000299, dr = 36.496239, dz = 3.704173
Psi_rr = -0.000016, Psi_rz = 0.000027, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000062, Psi_r = -0.000723, dr = 26.426873, dz = 42.842098
Psi_rr = 0.000020, Psi_rz = -0.000074, D = 0.000000, Psi_zz = 0.001284, Psi_z = -0.002066, Psi_r = -0.000290, dr = 26.722401, dz = 3.142952
Psi_rr = -0.000010, Psi_rz = 0.000027, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000062, Psi_r = -0.000713, dr = 21.383212, dz = 35.161442
Psi_rr = 0.000023, Psi_rz = -0.000074, D = 0.000000, Psi_zz = 0.001296, Psi_z = -0.002114, Psi_r = -0.000280, dr = 20.907960, dz = 2.818507
Psi_rr = -0.000005, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000061, Psi_r = -0.000702, dr = 17.858988, dz = 29.814912
Psi_rr = 0.000027, Psi_rz = -0.000073, D = 0.000000, Psi_zz = 0.001308, Psi_z = -0.002162, Psi_r = -0.000270, dr = 17.048083, dz = 2.610836
Psi_rr = 0.000001, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000061, Psi_r = -0.000692, dr = 15.254655, dz = 25.882675
Psi_rr = 0.000031, Psi_rz = -0.000073, D = 0.000000, Psi_zz = 0.001319, Psi_z = -0.002211, Psi_r = -0.000261, dr = 14.296000, dz = 2.469259
Psi_rr = 0.000006, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000060, Psi_r = -0.000681, dr = 13.249402, dz = 22.872597
Psi_rr = 0.000035, Psi_rz = -0.000073, D = 0.000000, Psi_zz = 0.001331, Psi_z = -0.002259, Psi_r = -0.000251, dr = 12.232348, dz = 2.368682
Psi_rr = 0.000012, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000060, Psi_r = -0.000669, dr = 11.656039, dz = 20.497574
Psi_rr = 0.000038, Psi_rz = -0.000073, D = 0.000000, Psi_zz = 0.001342, Psi_z = -0.002307, Psi_r = -0.000241, dr = 10.625725, dz = 2.295258
Psi_rr = 0.000017, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000060, Psi_r = -0.000658, dr = 10.357985, dz = 18.578862
Psi_rr = 0.000042, Psi_rz = -0.000073, D = 0.000000, Psi_zz = 0.001354, Psi_z = -0.002355, Psi_r = -0.000230, dr = 9.337994, dz = 2.240726
Psi_rr = 0.000022, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000018, Psi_z = 0.000059, Psi_r = -0.000646, dr = 9.278844, dz = 16.999392
Psi_rr = 0.000046, Psi_rz = -0.000072, D = 0.000000, Psi_zz = 0.001365, Psi_z = -0.002404, Psi_r = -0.000220, dr = 8.281599, dz = 2.199849
Psi_rr = 0.000028, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000017, Psi_z = 0.000059, Psi_r = -0.000634, dr = 8.366462, dz = 15.679310
Psi_rr = 0.000049, Psi_rz = -0.000072, D = 0.000000, Psi_zz = 0.001376, Psi_z = -0.002452, Psi_r = -0.000210, dr = 7.398358, dz = 2.169152
Psi_rr = 0.000033, Psi_rz = 0.000026, D = -0.000000, Psi_zz = -0.000017, Psi_z = 0.000059, Psi_r = -0.000622, dr = 7.584013, dz = 14.562312
Psi_rr = 0.000053, Psi_rz = -0.000072, D = 0.000000, Psi_zz = 0.001382, Psi_z = -0.002498, Psi_r = -0.000199, dr = 6.656966, dz = 2.154005
Psi_rr = 0.000038, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000017, Psi_z = 0.000059, Psi_r = -0.000610, dr = 6.904755, dz = 13.607585
Psi_rr = 0.000057, Psi_rz = -0.000071, D = 0.000000, Psi_zz = 0.001379, Psi_z = -0.002542, Psi_r = -0.000189, dr = 6.030084, dz = 2.155936
Psi_rr = 0.000043, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000017, Psi_z = 0.000058, Psi_r = -0.000597, dr = 6.308794, dz = 12.784859
Psi_rr = 0.000060, Psi_rz = -0.000071, D = 0.000000, Psi_zz = 0.001364, Psi_z = -0.002581, Psi_r = -0.000178, dr = 5.498501, dz = 2.177890
Psi_rr = 0.000049, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000017, Psi_z = 0.000058, Psi_r = -0.000585, dr = 5.781020, dz = 12.071238
Psi_rr = 0.000064, Psi_rz = -0.000070, D = 0.000000, Psi_zz = 0.001335, Psi_z = -0.002615, Psi_r = -0.000167, dr = 5.048176, dz = 2.223733
Psi_rr = 0.000054, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000017, Psi_z = 0.000058, Psi_r = -0.000572, dr = 5.309750, dz = 11.449123
Psi_rr = 0.000068, Psi_rz = -0.000069, D = 0.000000, Psi_zz = 0.001289, Psi_z = -0.002641, Psi_r = -0.000157, dr = 4.669238, dz = 2.298899
Psi_rr = 0.000059, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000016, Psi_z = 0.000058, Psi_r = -0.000559, dr = 4.885802, dz = 10.904798
Psi_rr = 0.000071, Psi_rz = -0.000068, D = 0.000000, Psi_zz = 0.001224, Psi_z = -0.002657, Psi_r = -0.000147, dr = 4.355635, dz = 2.411557
Psi_rr = 0.000064, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000016, Psi_z = 0.000058, Psi_r = -0.000546, dr = 4.501860, dz = 10.427459
Psi_rr = 0.000075, Psi_rz = -0.000066, D = 0.000000, Psi_zz = 0.001140, Psi_z = -0.002663, Psi_r = -0.000137, dr = 4.105470, dz = 2.574749
Psi_rr = 0.000069, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000016, Psi_z = 0.000057, Psi_r = -0.000533, dr = 4.152012, dz = 10.008522
Psi_rr = 0.000078, Psi_rz = -0.000064, D = 0.000000, Psi_zz = 0.001035, Psi_z = -0.002657, Psi_r = -0.000127, dr = 3.922440, dz = 2.810636
Psi_rr = 0.000074, Psi_rz = 0.000025, D = -0.000000, Psi_zz = -0.000016, Psi_z = 0.000057, Psi_r = -0.000520, dr = 3.831432, dz = 9.641132
Psi_rr = 0.000082, Psi_rz = -0.000062, D = 0.000000, Psi_zz = 0.000909, Psi_z = -0.002637, Psi_r = -0.000117, dr = 3.819667, dz = 3.159854
Psi_rr = 0.000079, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000015, Psi_z = 0.000057, Psi_r = -0.000507, dr = 3.536130, dz = 9.319800
Psi_rr = 0.000085, Psi_rz = -0.000059, D = 0.000000, Psi_zz = 0.000764, Psi_z = -0.002603, Psi_r = -0.000108, dr = 3.829986, dz = 3.705158
Psi_rr = 0.000084, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000015, Psi_z = 0.000057, Psi_r = -0.000493, dr = 3.262775, dz = 9.040144
Psi_rr = 0.000089, Psi_rz = -0.000056, D = 0.000000, Psi_zz = 0.000599, Psi_z = -0.002554, Psi_r = -0.000099, dr = 4.038027, dz = 4.643772
Psi_rr = 0.000089, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000015, Psi_z = 0.000057, Psi_r = -0.000479, dr = 3.008560, dz = 8.798691
Psi_rr = 0.000092, Psi_rz = -0.000052, D = 0.000000, Psi_zz = 0.000415, Psi_z = -0.002489, Psi_r = -0.000091, dr = 4.713748, dz = 6.587018
Psi_rr = 0.000094, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000014, Psi_z = 0.000057, Psi_r = -0.000466, dr = 2.771091, dz = 8.592741
Psi_rr = 0.000096, Psi_rz = -0.000048, D = 0.000000, Psi_zz = 0.000215, Psi_z = -0.002408, Psi_r = -0.000083, dr = 7.327764, dz = 12.836192
Psi_rr = 0.000098, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000014, Psi_z = 0.000057, Psi_r = -0.000452, dr = 2.548311, dz = 8.420261
Psi_rr = 0.000099, Psi_rz = -0.000044, D = -0.000000, Psi_zz = -0.000000, Psi_z = -0.002310, Psi_r = -0.000076, dr = -51.871149, dz = -119.487557
Psi_rr = 0.000103, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000014, Psi_z = 0.000057, Psi_r = -0.000438, dr = 2.338427, dz = 8.279817
Psi_rr = 0.000103, Psi_rz = -0.000039, D = -0.000000, Psi_zz = -0.000229, Psi_z = -0.002195, Psi_r = -0.000069, dr = -2.766328, dz = -9.104077
Psi_rr = 0.000108, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000013, Psi_z = 0.000058, Psi_r = -0.000424, dr = 2.139865, dz = 8.170533
Psi_rr = 0.000107, Psi_rz = -0.000033, D = -0.000000, Psi_zz = -0.000470, Psi_z = -0.002064, Psi_r = -0.000063, dr = -0.772755, dz = -4.336068
Psi_rr = 0.000113, Psi_rz = 0.000024, D = -0.000000, Psi_zz = -0.000013, Psi_z = 0.000058, Psi_r = -0.000410, dr = 1.951219, dz = 8.092074
Psi_rr = 0.000110, Psi_rz = -0.000028, D = -0.000000, Psi_zz = -0.000721, Psi_z = -0.001916, Psi_r = -0.000057, dr = -0.145272, dz = -2.653693
Psi_rr = 0.000117, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000012, Psi_z = 0.000058, Psi_r = -0.000396, dr = 1.771216, dz = 8.044651
Psi_rr = 0.000114, Psi_rz = -0.000021, D = -0.000000, Psi_zz = -0.000979, Psi_z = -0.001753, Psi_r = -0.000053, dr = 0.125337, dz = -1.792524
Psi_rr = 0.000122, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000012, Psi_z = 0.000058, Psi_r = -0.000382, dr = 1.598685, dz = 8.029055
Psi_rr = 0.000117, Psi_rz = -0.000015, D = -0.000000, Psi_zz = -0.001244, Psi_z = -0.001574, Psi_r = -0.000048, dr = 0.254437, dz = -1.267653
Psi_rr = 0.000127, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000011, Psi_z = 0.000059, Psi_r = -0.000368, dr = 1.432525, dz = 8.046717
Psi_rr = 0.000121, Psi_rz = -0.000008, D = -0.000000, Psi_zz = -0.001514, Psi_z = -0.001379, Psi_r = -0.000045, dr = 0.315368, dz = -0.912741
Psi_rr = 0.000131, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000011, Psi_z = 0.000059, Psi_r = -0.000353, dr = 1.271674, dz = 8.099810
Psi_rr = 0.000124, Psi_rz = -0.000000, D = -0.000000, Psi_zz = -0.001786, Psi_z = -0.001171, Psi_r = -0.000042, dr = 0.339666, dz = -0.655355
Psi_rr = 0.000136, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000010, Psi_z = 0.000059, Psi_r = -0.000339, dr = 1.115083, dz = 8.191391
Psi_rr = 0.000140, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000010, Psi_z = 0.000060, Psi_r = -0.000324, dr = 0.961677, dz = 8.325616
Psi_rr = 0.000145, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000009, Psi_z = 0.000060, Psi_r = -0.000310, dr = 0.811585, dz = 8.511137
Psi_rr = 0.000149, Psi_rz = 0.000023, D = -0.000000, Psi_zz = -0.000009, Psi_z = 0.000061, Psi_r = -0.000296, dr = 0.662216, dz = 8.752454
Psi_rr = 0.000154, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000008, Psi_z = 0.000062, Psi_r = -0.000282, dr = 0.512125, dz = 9.059491
Psi_rr = 0.000158, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000007, Psi_z = 0.000062, Psi_r = -0.000267, dr = 0.359570, dz = 9.445588
Psi_rr = 0.000162, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000007, Psi_z = 0.000063, Psi_r = -0.000253, dr = 0.202358, dz = 9.928921
Psi_rr = 0.000167, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000006, Psi_z = 0.000064, Psi_r = -0.000239, dr = 0.037597, dz = 10.534706
Psi_rr = 0.000171, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000005, Psi_z = 0.000064, Psi_r = -0.000224, dr = -0.138691, dz = 11.298760
Psi_rr = 0.000156, Psi_rz = 0.000080, D = -0.000001, Psi_zz = -0.004156, Psi_z = 0.001237, Psi_r = -0.000053, dr = 0.187069, dz = 0.301159
Psi_rr = 0.000169, Psi_rz = -0.000003, D = 0.000000, Psi_zz = 0.000143, Psi_z = -0.000618, Psi_r = 0.001287, dr = -7.552409, dz = 4.195953
Psi_rr = 0.000175, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000005, Psi_z = 0.000065, Psi_r = -0.000210, dr = -0.332226, dz = 12.273411
Psi_rr = 0.000159, Psi_rz = 0.000090, D = -0.000001, Psi_zz = -0.004395, Psi_z = 0.001548, Psi_r = -0.000058, dr = 0.164084, dz = 0.355698
Psi_rr = 0.000319, Psi_rz = -0.000014, D = 0.000000, Psi_zz = 0.000073, Psi_z = -0.000521, Psi_r = 0.001112, dr = -3.198417, dz = 6.549205
Psi_rr = 0.000178, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000004, Psi_z = 0.000066, Psi_r = -0.000195, dr = -0.551640, dz = 13.538282
Psi_rr = 0.000162, Psi_rz = 0.000100, D = -0.000001, Psi_zz = -0.004625, Psi_z = 0.001866, Psi_r = -0.000064, dr = 0.141460, dz = 0.406495
Psi_rr = 0.000182, Psi_rz = 0.000022, D = -0.000000, Psi_zz = -0.000003, Psi_z = 0.000067, Psi_r = -0.000181, dr = -0.810650, dz = 15.220139
Psi_rr = 0.000165, Psi_rz = 0.000110, D = -0.000001, Psi_zz = -0.004849, Psi_z = 0.002189, Psi_r = -0.000070, dr = 0.119606, dz = 0.454229
Psi_rr = 0.000185, Psi_rz = 0.000021, D = -0.000000, Psi_zz = -0.000003, Psi_z = 0.000068, Psi_r = -0.000167, dr = -1.132488, dz = 17.533652
Psi_rr = 0.000168, Psi_rz = 0.000121, D = -0.000001, Psi_zz = -0.005064, Psi_z = 0.002517, Psi_r = -0.000077, dr = 0.098743, dz = 0.499389
Psi_rr = 0.000188, Psi_rz = 0.000021, D = -0.000000, Psi_zz = -0.000002, Psi_z = 0.000069, Psi_r = -0.000153, dr = -1.559882, dz = 20.873184
Psi_rr = 0.000170, Psi_rz = 0.000131, D = -0.000001, Psi_zz = -0.005271, Psi_z = 0.002849, Psi_r = -0.000085, dr = 0.079201, dz = 0.542408
Psi_rr = 0.000190, Psi_rz = 0.000021, D = -0.000000, Psi_zz = -0.000001, Psi_z = 0.000070, Psi_r = -0.000139, dr = -2.180855, dz = 26.050015
Psi_rr = 0.000172, Psi_rz = 0.000141, D = -0.000001, Psi_zz = -0.005470, Psi_z = 0.003184, Psi_r = -0.000093, dr = 0.061256, dz = 0.583619
Psi_rr = 0.000192, Psi_rz = 0.000021, D = -0.000000, Psi_zz = -0.000000, Psi_z = 0.000072, Psi_r = -0.000126, dr = -3.210051, dz = 35.040330
Psi_rr = 0.000173, Psi_rz = 0.000152, D = -0.000001, Psi_zz = -0.005661, Psi_z = 0.003522, Psi_r = -0.000103, dr = 0.045231, dz = 0.623308
Psi_rr = 0.000193, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000001, Psi_z = 0.000073, Psi_r = -0.000113, dr = -5.342789, dz = 54.240580
Psi_rr = 0.000174, Psi_rz = 0.000162, D = -0.000001, Psi_zz = -0.005844, Psi_z = 0.003862, Psi_r = -0.000113, dr = 0.031426, dz = 0.661710
Psi_rr = 0.000193, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000002, Psi_z = 0.000074, Psi_r = -0.000100, dr = -12.807554, dz = 122.536392
Psi_rr = 0.000173, Psi_rz = 0.000173, D = -0.000001, Psi_zz = -0.006019, Psi_z = 0.004204, Psi_r = -0.000124, dr = 0.020219, dz = 0.699033
Psi_rr = 0.000172, Psi_rz = 0.000184, D = -0.000001, Psi_zz = -0.006186, Psi_z = 0.004547, Psi_r = -0.000137, dr = 0.012084, dz = 0.735454
Psi_rr = 0.000170, Psi_rz = 0.000194, D = -0.000001, Psi_zz = -0.006344, Psi_z = 0.004891, Psi_r = -0.000151, dr = 0.007621, dz = 0.771133
Psi_rr = 0.000167, Psi_rz = 0.000204, D = -0.000001, Psi_zz = -0.006495, Psi_z = 0.005235, Psi_r = -0.000166, dr = 0.007606, dz = 0.806212
Psi_rr = 0.000162, Psi_rz = 0.000215, D = -0.000001, Psi_zz = -0.006638, Psi_z = 0.005579, Psi_r = -0.000183, dr = 0.013052, dz = 0.840832
Psi_rr = 0.000157, Psi_rz = 0.000225, D = -0.000001, Psi_zz = -0.006774, Psi_z = 0.005922, Psi_r = -0.000201, dr = 0.025332, dz = 0.875133
Psi_rr = 0.000150, Psi_rz = 0.000235, D = -0.000001, Psi_zz = -0.006902, Psi_z = 0.006265, Psi_r = -0.000221, dr = 0.046343, dz = 0.909268
Psi_rr = 0.000142, Psi_rz = 0.000245, D = -0.000001, Psi_zz = -0.007023, Psi_z = 0.006606, Psi_r = -0.000242, dr = 0.078752, dz = 0.943408
Psi_rr = 0.000132, Psi_rz = 0.000255, D = -0.000001, Psi_zz = -0.007137, Psi_z = 0.006946, Psi_r = -0.000266, dr = 0.126460, dz = 0.977772
Psi_rr = -0.000743, Psi_rz = -0.000006, D = -0.000000, Psi_zz = 0.000052, Psi_z = -0.000059, Psi_r = -0.001101, dr = -1.490299, dz = 0.942820
Psi_rr = 0.000024, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000016, Psi_z = 0.000101, Psi_r = -0.000081, dr = -101.021815, dz = 121.970596
Psi_rr = -0.000819, Psi_rz = -0.000007, D = -0.000000, Psi_zz = 0.000053, Psi_z = -0.000060, Psi_r = -0.001281, dr = -1.570644, dz = 0.931804
Psi_rr = -0.000001, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000017, Psi_z = 0.000104, Psi_r = -0.000098, dr = -8.676026, dz = 4.399171
Psi_rr = -0.000892, Psi_rz = -0.000006, D = -0.000000, Psi_zz = 0.000056, Psi_z = -0.000061, Psi_r = -0.001467, dr = -1.650752, dz = 0.893521
Psi_rr = -0.000027, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000018, Psi_z = 0.000106, Psi_r = -0.000118, dr = -4.681863, dz = -0.462238
Psi_rr = -0.000967, Psi_rz = -0.000007, D = -0.000000, Psi_zz = 0.000056, Psi_z = -0.000061, Psi_r = -0.001661, dr = -1.724312, dz = 0.896088
Psi_rr = -0.000056, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000019, Psi_z = 0.000109, Psi_r = -0.000142, dr = -3.318115, dz = -2.004930
Psi_rr = -0.001042, Psi_rz = -0.000007, D = -0.000000, Psi_zz = 0.000055, Psi_z = -0.000062, Psi_r = -0.001862, dr = -1.792151, dz = 0.893497
Psi_rr = -0.000085, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000020, Psi_z = 0.000111, Psi_r = -0.000169, dr = -2.653084, dz = -2.687651
Psi_rr = -0.001119, Psi_rz = -0.000007, D = -0.000000, Psi_zz = 0.000055, Psi_z = -0.000063, Psi_r = -0.002070, dr = -1.855895, dz = 0.887687
Psi_rr = -0.000116, Psi_rz = 0.000021, D = -0.000000, Psi_zz = 0.000022, Psi_z = 0.000114, Psi_r = -0.000200, dr = -2.272946, dz = -3.033234
Psi_rr = -0.001195, Psi_rz = -0.000008, D = -0.000000, Psi_zz = 0.000055, Psi_z = -0.000063, Psi_r = -0.002284, dr = -1.916584, dz = 0.880038
Psi_rr = -0.000149, Psi_rz = 0.000022, D = -0.000000, Psi_zz = 0.000023, Psi_z = 0.000117, Psi_r = -0.000234, dr = -2.036047, dz = -3.218560
Psi_rr = -0.001271, Psi_rz = -0.000008, D = -0.000000, Psi_zz = 0.000056, Psi_z = -0.000064, Psi_r = -0.002503, dr = -1.974897, dz = 0.871358
Psi_rr = -0.000183, Psi_rz = 0.000022, D = -0.000000, Psi_zz = 0.000024, Psi_z = 0.000120, Psi_r = -0.000271, dr = -1.880802, dz = -3.319187
Psi_rr = -0.001347, Psi_rz = -0.000008, D = -0.000000, Psi_zz = 0.000056, Psi_z = -0.000065, Psi_r = -0.002728, dr = -2.029398, dz = 0.861146
Psi_rr = -0.000218, Psi_rz = 0.000022, D = -0.000000, Psi_zz = 0.000025, Psi_z = 0.000122, Psi_r = -0.000312, dr = -1.776108, dz = -3.371832
Psi_rr = -0.001423, Psi_rz = -0.000008, D = -0.000000, Psi_zz = 0.000057, Psi_z = -0.000065, Psi_r = -0.002957, dr = -2.083293, dz = 0.851850
Psi_rr = -0.000254, Psi_rz = 0.000023, D = -0.000000, Psi_zz = 0.000026, Psi_z = 0.000125, Psi_r = -0.000357, dr = -1.705176, dz = -3.396711
Psi_rr = -0.001497, Psi_rz = -0.000008, D = -0.000000, Psi_zz = 0.000057, Psi_z = -0.000066, Psi_r = -0.003191, dr = -2.136392, dz = 0.842630
Psi_rr = -0.000292, Psi_rz = 0.000023, D = -0.000000, Psi_zz = 0.000027, Psi_z = 0.000128, Psi_r = -0.000406, dr = -1.657874, dz = -3.405376
Psi_rr = -0.001570, Psi_rz = -0.000009, D = -0.000000, Psi_zz = 0.000058, Psi_z = -0.000067, Psi_r = -0.003429, dr = -2.188671, dz = 0.833321
Psi_rr = -0.000330, Psi_rz = 0.000023, D = -0.000000, Psi_zz = 0.000028, Psi_z = 0.000131, Psi_r = -0.000458, dr = -1.627603, dz = -3.404275
Psi_rr = -0.001642, Psi_rz = -0.000009, D = -0.000000, Psi_zz = 0.000059, Psi_z = -0.000068, Psi_r = -0.003671, dr = -2.240171, dz = 0.823937
Psi_rr = -0.000369, Psi_rz = 0.000024, D = -0.000000, Psi_zz = 0.000028, Psi_z = 0.000135, Psi_r = -0.000513, dr = -1.607426, dz = -3.407049
Psi_rr = -0.001712, Psi_rz = -0.000009, D = -0.000000, Psi_zz = 0.000059, Psi_z = -0.000069, Psi_r = -0.003916, dr = -2.290955, dz = 0.814510
Psi_rr = -0.000409, Psi_rz = 0.000024, D = -0.000000, Psi_zz = 0.000029, Psi_z = 0.000138, Psi_r = -0.000573, dr = -1.598031, dz = -3.403400
Psi_rr = -0.001782, Psi_rz = -0.000009, D = -0.000000, Psi_zz = 0.000060, Psi_z = -0.000070, Psi_r = -0.004164, dr = -2.341095, dz = 0.805060
Psi_rr = -0.000450, Psi_rz = 0.000024, D = -0.000000, Psi_zz = 0.000030, Psi_z = 0.000141, Psi_r = -0.000636, dr = -1.597404, dz = -3.391544
Psi_rr = -0.001850, Psi_rz = -0.000009, D = -0.000000, Psi_zz = 0.000061, Psi_z = -0.000071, Psi_r = -0.004414, dr = -2.390056, dz = 0.800075
Psi_rr = -0.000490, Psi_rz = 0.000025, D = -0.000000, Psi_zz = 0.000031, Psi_z = 0.000144, Psi_r = -0.000702, dr = -1.602943, dz = -3.375855
Psi_rr = -0.001917, Psi_rz = -0.000009, D = -0.000000, Psi_zz = 0.000061, Psi_z = -0.000071, Psi_r = -0.004667, dr = -2.438663, dz = 0.790584
Psi_rr = -0.000531, Psi_rz = 0.000025, D = -0.000000, Psi_zz = 0.000032, Psi_z = 0.000147, Psi_r = -0.000772, dr = -1.613219, dz = -3.360958
Psi_rr = -0.001982, Psi_rz = -0.000010, D = -0.000000, Psi_zz = 0.000062, Psi_z = -0.000072, Psi_r = -0.004921, dr = -2.486937, dz = 0.781054
Psi_rr = -0.000572, Psi_rz = 0.000026, D = -0.000000, Psi_zz = 0.000032, Psi_z = 0.000151, Psi_r = -0.000844, dr = -1.627106, dz = -3.347828
Psi_rr = -0.002046, Psi_rz = -0.000010, D = -0.000000, Psi_zz = 0.000063, Psi_z = -0.000073, Psi_r = -0.005178, dr = -2.534888, dz = 0.771532
Psi_rr = -0.000615, Psi_rz = 0.000027, D = -0.000000, Psi_zz = 0.000033, Psi_z = 0.000154, Psi_r = -0.000921, dr = -1.644206, dz = -3.343223
Psi_rr = -0.002108, Psi_rz = -0.000010, D = -0.000000, Psi_zz = 0.000063, Psi_z = -0.000074, Psi_r = -0.005435, dr = -2.582532, dz = 0.762043
Psi_rr = -0.000659, Psi_rz = 0.000027, D = -0.000000, Psi_zz = 0.000034, Psi_z = 0.000158, Psi_r = -0.001001, dr = -1.657901, dz = -3.329608
Psi_rr = -0.002168, Psi_rz = -0.000010, D = -0.000000, Psi_zz = 0.000064, Psi_z = -0.000075, Psi_r = -0.005694, dr = -2.629887, dz = 0.752603
Psi_rr = -0.000701, Psi_rz = 0.000028, D = -0.000000, Psi_zz = 0.000034, Psi_z = 0.000161, Psi_r = -0.001084, dr = -1.679641, dz = -3.327165
Psi_rr = -0.002227, Psi_rz = -0.000010, D = -0.000000, Psi_zz = 0.000065, Psi_z = -0.000076, Psi_r = -0.005953, dr = -2.676974, dz = 0.743228
Psi_rr = -0.000742, Psi_rz = 0.000028, D = -0.000000, Psi_zz = 0.000035, Psi_z = 0.000164, Psi_r = -0.001170, dr = -1.703917, dz = -3.329912
Psi_rr = -0.002284, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000066, Psi_z = -0.000077, Psi_r = -0.006213, dr = -2.723811, dz = 0.733924
Psi_rr = -0.000783, Psi_rz = 0.000029, D = -0.000000, Psi_zz = 0.000035, Psi_z = 0.000167, Psi_r = -0.001259, dr = -1.729932, dz = -3.336718
Psi_rr = -0.002340, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000066, Psi_z = -0.000078, Psi_r = -0.006474, dr = -2.770417, dz = 0.724695
Psi_rr = -0.000824, Psi_rz = 0.000029, D = -0.000000, Psi_zz = 0.000036, Psi_z = 0.000170, Psi_r = -0.001350, dr = -1.757133, dz = -3.346828
Psi_rr = -0.002394, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000067, Psi_z = -0.000079, Psi_r = -0.006734, dr = -2.816585, dz = 0.716132
Psi_rr = -0.000865, Psi_rz = 0.000030, D = -0.000000, Psi_zz = 0.000036, Psi_z = 0.000173, Psi_r = -0.001444, dr = -1.785354, dz = -3.362552
Psi_rr = -0.002446, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000068, Psi_z = -0.000080, Psi_r = -0.006994, dr = -2.862579, dz = 0.707335
Psi_rr = -0.000905, Psi_rz = 0.000030, D = -0.000000, Psi_zz = 0.000034, Psi_z = 0.000176, Psi_r = -0.001541, dr = -1.819656, dz = -3.531729
Psi_rr = -0.002497, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000069, Psi_z = -0.000081, Psi_r = -0.007254, dr = -2.908417, dz = 0.698554
Psi_rr = -0.000942, Psi_rz = 0.000032, D = -0.000000, Psi_zz = 0.000037, Psi_z = 0.000182, Psi_r = -0.001641, dr = -1.854816, dz = -3.302240
Psi_rr = -0.002546, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000070, Psi_z = -0.000081, Psi_r = -0.007514, dr = -2.954109, dz = 0.689824
Psi_rr = -0.000976, Psi_rz = 0.000032, D = -0.000000, Psi_zz = 0.000037, Psi_z = 0.000183, Psi_r = -0.001744, dr = -1.895818, dz = -3.367717
Psi_rr = -0.002594, Psi_rz = -0.000011, D = -0.000000, Psi_zz = 0.000071, Psi_z = -0.000082, Psi_r = -0.007773, dr = -2.999434, dz = 0.681182
